"node","total_degree"
"P15170","107"
"Q8NDX5","107"
"P01860","107"
"DB08830","107"
"Q00765","107"
"Q8WXX5","107"
"O75144","107"
"Q13588","107"
"Q9H9Q2","107"
"Q9Y5K8","107"
"Q9H0R5","107"
"Q9Y5A6","107"
"O43813","107"
"Q8TF71","107"
"O15049","107"
"DB04866","107"
"Q9Y2V2","107"
"Q9BRQ0","107"
"P17275","107"
"Q8N2M4","107"
"Q9P2T1","107"
"P13489","107"
"R-MMU-9648025","107"
"Q5VT06","107"
"Q924A0","107"
"Q96TA1","107"
"Q9H1Y3","107"
"DB09567","107"
"Q9NPJ3","107"
"DB14700","107"
"Q9BW85","107"
"Q9BYD2","107"
"P82279","107"
"P36402","107"
"P40933","107"
"P28222","107"
"Q9Y224","107"
"Q9NVX0","107"
"P61160","107"
"Q99685","107"
"Q15942","107"
"Q96DT6","107"
"O43617","107"
"Q6PKC3","107"
"P51957","107"
"Q86SX6","107"
"O43566","107"
"Q6L8G9","107"
"Q9NWT1","107"
"O15156","107"
"P86791","107"
"Q9BRP8","107"
"O60840","107"
"Q8N5Y2","107"
"Q92540","107"
"O75964","107"
"Q15293","107"
"Q96F24","107"
"O55143","107"
"Q96QT4","107"
"DB13423","107"
"Q9NV96","107"
"D011141","107"
"Q5JTD0","107"
"Q9UGI9","107"
"Q9Y6F6","107"
"P42773","107"
"Q9NQ87","107"
"Q99576","107"
"Q9BSB4","107"
"P02585","107"
"P47224","107"
"Q08605","107"
"Q6I9Y2","107"
"Q9H165","107"
"DB16623","107"
"Q8N697","107"
"P53384","107"
"Q92600","107"
"P13056","107"
"Q3LI64","107"
"Q5T686","107"
"Q13609","107"
"P55317","107"
"P49207","107"
"Q96E52","107"
"Q9HCD5","107"
"Q9BV90","107"
"Q9UIA0","107"
"P16871","107"
"P55851","107"
"P07738","107"
"Q14914","107"
"Q9BWJ5","107"
"Q9NZL4","107"
"P92958","107"
"Q9BVC6","107"
"Q9P2X0","107"
"Q8NEW7","107"
"P08243","107"
"Q86Z14","107"
"Q12840","107"
"O14678","107"
"O60293","107"
"Q9BZW7","107"
"Q9HCK8","107"
"O00217","107"
"Q6IA17","107"
"P52895","107"
"Q5QJE6","107"
"Q14994","107"
"Q5SR56","107"
"Q15435","107"
"P34949","107"
"R-HSA-5668541","107"
"Q14526","107"
"Q00013","108"
"Q5SZL2","108"
"Q6WCQ1","108"
"DB13028","108"
"P47869","108"
"Q16853","108"
"P40429","108"
"Q8IXH7","108"
"Q96G01","108"
"P63280","108"
"DB02067","108"
"Q9BVG9","108"
"P46781","108"
"R-MMU-2132295","108"
"Q9NPC7","108"
"Q9H4L4","108"
"DB14763","108"
"Q9H1J1","108"
"P31512","108"
"Q86UR5","108"
"Q08881","108"
"O15460","108"
"O96015","108"
"O14544","108"
"P61457","108"
"P40616","108"
"Q5SW96","108"
"Q9BYU1","108"
"O14530","108"
"Q7Z3Z4","108"
"O43516","108"
"Q6WN34","108"
"P29372","108"
"Q92558","108"
"Q7RTU3","108"
"P49770","108"
"Q9Y4D1","108"
"Q8TE77","108"
"Q96SU4","108"
"P11277","108"
"Q9UH77","108"
"Q9BSJ5","108"
"P24539","108"
"Q96EG3","108"
"P08246","108"
"Q9H1H9","108"
"Q16643","108"
"Q12872","108"
"Q5SQI0","108"
"Q96D09","108"
"Q9BYQ0","108"
"P00528","108"
"Q9UJ14","108"
"Q9UBF6","108"
"P35070","108"
"Q86UL8","108"
"P57740","108"
"DB14655","108"
"Q92636","108"
"Q9NVA1","108"
"Q9NRH3","108"
"Q9H7N4","108"
"DB13164","108"
"Q96LC9","108"
"R-RNO-2467813","108"
"Q9P2F8","108"
"Q8N2F6","108"
"Q8WV28","108"
"Q84MB2","108"
"P07099","108"
"Q08353","108"
"Q13901","108"
"Q9H0R6","108"
"DB11458","108"
"O95297","108"
"P53611","108"
"Q9Y6K5","108"
"Q14865","108"
"Q96NW4","108"
"Q9NXJ5","108"
"DB12832","108"
"P27144","108"
"O43508","108"
"Q9UNW1","108"
"Q9NS64","108"
"P01213","108"
"Q96DH6","108"
"P61296","108"
"P47755","108"
"Q7L4I2","108"
"Q8N2S1","108"
"Q9NRF9","108"
"Q9Y281","108"
"Q9BZ29","108"
"Q8N8E2","108"
"O60487","108"
"Q9UBL9","108"
"Q9BQ66","108"
"O35593","108"
"Q92959","108"
"P16054","108"
"Q9NSD9","108"
"Q9NWB6","108"
"Q99466","108"
"Q15018","108"
"P49593","108"
"Q9HCN4","108"
"Q7L0Q8","108"
"Q5TGY3","108"
"Q9Y5R4","108"
"O60678","108"
"Q9NTK5","108"
"P21917","108"
"DB11510","108"
"Q9BTC8","108"
"O76031","108"
"Q7Z6J9","108"
"P30301","108"
"Q9H1I8","108"
"Q5TAX3","108"
"P48167","108"
"P48788","108"
"Q96GY3","108"
"Q9Y3E5","108"
"Q8WUD6","108"
"Q9GZR7","108"
"Q8IUF8","108"
"Q9H008","108"
"Q9HCE1","108"
"Q9H2X3","108"
"Q6UXH1","108"
"Q8TDR0","108"
"P78563","108"
"P63331","108"
"P47974","108"
"Q7RTS9","108"
"Q9BRV8","108"
"O75077","108"
"O43314","108"
"Q8VDD5","108"
"O95219","108"
"P02775","108"
"Q16610","108"
"DB04785","108"
"Q86WH2","108"
"Q5VZ89","108"
"Q8TEC5","108"
"Q9WVH4","108"
"P31644","108"
"Q92903","108"
"Q02446","108"
"O43688","108"
"Q9UNZ2","108"
"Q8TEB1","109"
"R-HSA-72689","109"
"Q86TJ2","109"
"Q60591","109"
"Q8WU90","109"
"R-HSA-6807505","109"
"O43715","109"
"Q13637","109"
"P62312","109"
"O95405","109"
"O95255","109"
"O15305","109"
"Q5VZL5","109"
"P02538","109"
"R-HSA-9013404","109"
"Q8NBS9","109"
"Q96CW5","109"
"P00735","109"
"Q9UKS7","109"
"Q7Z5R6","109"
"P62998","109"
"Q9NZV5","109"
"Q6P0N0","109"
"Q9NWW5","109"
"Q8IXM2","109"
"P62736","109"
"Q96KC8","109"
"DB15057","109"
"D010198","109"
"Q96BR5","109"
"Q9BTW9","109"
"DB06117","109"
"Q969T4","109"
"P55287","109"
"P37235","109"
"Q8NHZ8","109"
"Q9HCI7","109"
"P51003","109"
"Q96NE9","109"
"Q15052","109"
"Q9UGP5","109"
"Q9BSW2","109"
"Q7Z3E5","109"
"Q8WVV5","109"
"Q9UGP8","109"
"P26012","109"
"Q9HCJ0","109"
"Q86WP2","109"
"O75317","109"
"R-HSA-380320","109"
"P12277","109"
"Q96G74","109"
"Q9HC36","109"
"O95832","109"
"Q9BZG8","109"
"DB03404","109"
"DB14725","109"
"P27782","109"
"O43909","109"
"Q9UM00","109"
"P19784","109"
"O94921","109"
"P35408","109"
"O95347","109"
"Q08012","109"
"Q9NPD3","109"
"O75056","109"
"O15155","109"
"P49638","109"
"Q86YS7","109"
"Q6VVX0","109"
"Q969J2","109"
"O60942","109"
"Q9H0R3","109"
"Q9BUT1","109"
"Q9UHY1","109"
"P49454","109"
"P50539","109"
"Q0ZGT2","109"
"P12644","109"
"P0DPH8","109"
"P11766","109"
"P82933","109"
"O43819","109"
"Q9UPM9","109"
"Q9NRA1","109"
"Q96JJ3","109"
"P02686","109"
"Q9HC96","109"
"DB04837","109"
"Q8NBT0","109"
"Q86T82","109"
"O94804","109"
"Q9DC51","109"
"O00214","109"
"Q15072","109"
"P62750","109"
"O43255","109"
"DB12821","109"
"Q9HBF4","109"
"Q9BUB7","109"
"Q96L08","109"
"DB07374","109"
"O60636","109"
"R-HSA-9755511","109"
"Q9NWZ5","109"
"Q8NAC3","109"
"O95298","109"
"Q8N3R9","109"
"D007669","109"
"O60447","109"
"Q9Y6X8","109"
"DB06728","109"
"P62328","109"
"O96020","109"
"P09769","109"
"Q96GS4","109"
"Q6IA86","109"
"P18124","109"
"R-HSA-8936459","109"
"Q8N3Z6","109"
"R-HSA-2408557","109"
"DB11198","109"
"Q7Z4V0","109"
"Q96P48","109"
"Q13478","109"
"Q9Y5X0","109"
"Q04695","109"
"P78545","109"
"P17050","109"
"R-MMU-381426","109"
"Q9WTN3","109"
"Q8NA54","110"
"O94782","110"
"Q9H0A0","110"
"Q96F46","110"
"Q8NFM7","110"
"Q9H5H4","110"
"Q8N183","110"
"Q15131","110"
"Q9NY15","110"
"Q96F15","110"
"Q9P1Z2","110"
"Q16828","110"
"O00408","110"
"Q9UQ90","110"
"Q9NVV0","110"
"Q9BXW4","110"
"Q99469","110"
"Q9UJ41","110"
"DB06021","110"
"Q96D42","110"
"Q8N7W2","110"
"Q4ACU6","110"
"Q13371","110"
"Q9H093","110"
"Q7Z3T8","110"
"Q6IQ23","110"
"Q9R1P4","110"
"Q9UPS6","110"
"Q9P0K7","110"
"Q9HAV7","110"
"P48059","110"
"DB08947","110"
"Q6PHU5","110"
"O43143","110"
"Q7L804","110"
"Q8IXM3","110"
"P60006","110"
"Q96A57","110"
"P46087","110"
"O00400","110"
"Q96HP0","110"
"DB00643","110"
"O75094","110"
"Q00684","110"
"P22893","110"
"Q16825","110"
"Q8TB45","110"
"Q02846","110"
"P29966","110"
"Q8N6T3","110"
"Q9QXS1","110"
"P51814","110"
"Q5HY92","110"
"Q8TDW0","110"
"P50749","110"
"P52480","110"
"P61513","110"
"P51788","110"
"P51153","110"
"Q99675","110"
"R-MMU-68877","110"
"Q6MZP7","110"
"Q13207","110"
"P56557","110"
"Q15652","110"
"P49817","110"
"Q9NV35","110"
"P22888","110"
"O00411","110"
"Q8WXE9","110"
"P56159","110"
"P84098","110"
"Q9NTN9","110"
"Q96PV0","110"
"Q9H0F7","110"
"Q3KP44","110"
"P57054","110"
"Q8NER1","110"
"Q75N03","110"
"Q96LB3","110"
"Q8N6F8","110"
"P40199","110"
"O43734","110"
"R-MMU-975957","110"
"P28652","110"
"Q5TA81","110"
"Q9BRQ3","110"
"Q9NXC2","110"
"Q8NA29","110"
"P10244","110"
"Q13952","110"
"O94925","110"
"Q9Y259","110"
"Q16518","110"
"Q9H267","110"
"P52757","110"
"P11168","110"
"Q14190","110"
"P32456","110"
"P48960","110"
"Q9UJ78","110"
"DB12695","110"
"Q9H3M7","110"
"Q9H6D7","110"
"Q96EU7","110"
"P70335","110"
"O14579","110"
"Q9HA38","110"
"Q13214","110"
"P53680","110"
"Q9NQG7","110"
"Q9Y316","110"
"P55039","110"
"Q86U06","110"
"Q9Y3M8","110"
"DB14569","110"
"Q2NKQ1","110"
"O00187","110"
"O00203","110"
"Q9Y3D8","110"
"Q9P1U0","110"
"P18825","110"
"P55268","110"
"Q9H7L9","110"
"Q9Y6D0","110"
"Q7Z2H8","110"
"P62253","110"
"Q96N96","110"
"O14523","110"
"R-HSA-69473","110"
"Q8N5F7","110"
"Q3ZCQ8","110"
"R-MMU-156827","110"
"DB12146","110"
"P56270","110"
"P15313","110"
"Q06945","110"
"Q9Y6G1","110"
"P53803","110"
"DB16007","110"
"P02829","110"
"Q8NF99","110"
"Q9NP77","110"
"Q9UK33","110"
"D006402","110"
"Q8WTT0","110"
"Q86UF1","110"
"P53367","110"
"Q9C086","111"
"Q99543","111"
"Q7L1T6","111"
"Q9H8Y5","111"
"Q96A33","111"
"O75674","111"
"Q9P107","111"
"P35052","111"
"R-MMU-72706","111"
"R-SPO-975956","111"
"Q9Y3A5","111"
"Q96F44","111"
"Q8IWW6","111"
"Q7L2E3","111"
"Q9NXW9","111"
"Q8N4C8","111"
"Q99490","111"
"C567240","111"
"Q8WUQ7","111"
"O60315","111"
"P60602","111"
"P78330","111"
"P02699","111"
"O43679","111"
"Q9NRL3","111"
"DB06163","111"
"Q9BTX1","111"
"Q6UX04","111"
"Q9Y666","111"
"P02753","111"
"Q8N4N8","111"
"Q9NRW7","111"
"Q8IUR7","111"
"Q12951","111"
"Q96JJ7","111"
"Q5FBB7","111"
"P56704","111"
"Q96AG4","111"
"P01025","111"
"Q96T51","111"
"Q62318","111"
"Q9Y2D1","111"
"P0A6F5","111"
"P51512","111"
"P21579","111"
"Q6FIF0","111"
"O43272","111"
"Q9BYR8","111"
"Q13972","111"
"Q9NWX6","111"
"Q9UFW8","111"
"P12643","111"
"Q8N1L9","111"
"P35438","111"
"Q9Y2H0","111"
"Q8IWY8","111"
"P46059","111"
"O43252","111"
"Q9NRW1","111"
"Q9NRF2","111"
"Q6PEX3","111"
"Q969M7","111"
"P23945","111"
"DB04849","111"
"Q9HBL0","111"
"Q96DA2","111"
"P04424","111"
"P78417","111"
"P62899","111"
"Q7Z7H8","111"
"Q7Z569","111"
"DB00992","111"
"Q13636","111"
"Q9Y448","111"
"O43822","111"
"P42356","111"
"Q6PJI9","111"
"Q96EQ8","111"
"O75915","111"
"Q96RE7","111"
"P30520","111"
"P27870","111"
"Q01147","111"
"Q68EM7","111"
"Q8IW45","111"
"P43360","111"
"Q9NPI6","111"
"P13688","111"
"Q96DF8","111"
"Q92833","111"
"O14493","111"
"P29279","111"
"R-SPO-1799339","111"
"P42230","111"
"Q96C10","111"
"Q17TI5","111"
"Q05066","111"
"Q9BYG3","111"
"Q9GZT3","111"
"DB00170","111"
"P10600","111"
"Q6ZT21","111"
"Q9Y5S1","111"
"R-SCE-1799339","111"
"Q9Y4B4","111"
"Q96K58","111"
"Q9NZJ0","111"
"Q9Y6N5","111"
"Q9Y6R1","111"
"Q8WUM9","111"
"P15374","111"
"P07585","111"
"P37287","111"
"Q6Q899","111"
"Q8IUI8","111"
"Q12849","111"
"Q13562","111"
"O15534","111"
"Q9Y4Z0","111"
"P68133","111"
"Q9UKD1","111"
"P50548","111"
"O75694","111"
"Q9UI10","111"
"Q96AJ1","111"
"Q8N9N8","111"
"Q15119","111"
"Q08431","111"
"Q9HCM9","111"
"Q8N2H9","111"
"P17022","111"
"Q9NQV6","111"
"Q99848","111"
"Q96HS1","111"
"Q9BPZ3","112"
"Q06203","112"
"R-HSA-9013423","112"
"Q9ULT0","112"
"Q01433","112"
"O76041","112"
"O00501","112"
"P10620","112"
"R-SCE-975956","112"
"C567234","112"
"P21217","112"
"P26361","112"
"Q14781","112"
"Q9Y262","112"
"R-HSA-977225","112"
"Q14657","112"
"Q08460","112"
"Q9H1K0","112"
"P09668","112"
"P19022","112"
"Q96RK0","112"
"P55769","112"
"P09471","112"
"P49069","112"
"Q8IVI9","112"
"P42263","112"
"Q8N5V2","112"
"P28481","112"
"Q02858","112"
"O75420","112"
"Q14562","112"
"Q5ZPR3","112"
"P28566","112"
"Q96BD8","112"
"P35991","112"
"Q8NHX9","112"
"Q15165","112"
"DB11635","112"
"Q9Y295","112"
"Q9P253","112"
"Q9Y6A5","112"
"Q96FZ7","112"
"Q5BJH2","112"
"Q9UKA2","112"
"P32455","112"
"O60883","112"
"P49590","112"
"Q9H4P4","112"
"P35875","112"
"Q9NQS7","112"
"Q8N5S9","112"
"Q8IV31","112"
"P22366","112"
"Q86VP6","112"
"Q86Z02","112"
"D028361","112"
"Q8NB15","112"
"Q5XPI4","112"
"DB06761","112"
"Q9HCN8","112"
"P35739","112"
"O95155","112"
"O14949","112"
"Q9Y2W7","112"
"Q14249","112"
"Q6ZVD7","112"
"Q96SB3","112"
"Q99807","112"
"P09132","112"
"Q8TBP5","112"
"P00736","112"
"Q8NEY1","112"
"Q9BTT0","112"
"P08226","112"
"DB11973","112"
"O00469","112"
"Q16774","112"
"Q6P2C8","112"
"C566947","112"
"O43167","112"
"O14925","112"
"Q6ZNL6","112"
"O60779","112"
"O60830","112"
"Q8BSK8","112"
"DB01613","112"
"P51795","112"
"D000077274","112"
"Q9NPJ8","112"
"P30626","112"
"Q9UL18","112"
"DB11416","112"
"Q9Y285","112"
"Q9NP55","112"
"Q9UMD9","112"
"O00743","112"
"Q9H9B4","112"
"Q9UQ88","112"
"D018268","112"
"P23760","112"
"Q9BYR9","112"
"Q8TC07","112"
"Q92536","112"
"Q9Y4F3","112"
"Q9UGM3","112"
"Q60598","112"
"Q9H2K2","112"
"O00221","112"
"Q92481","112"
"O60936","112"
"Q9Y5Z9","112"
"Q61188","112"
"DB13933","112"
"Q9H5V9","112"
"Q13228","112"
"Q12756","112"
"P37230","112"
"Q99424","112"
"Q9H3U1","112"
"Q16762","112"
"Q9UHN1","112"
"P39086","112"
"R-HSA-8957275","112"
"P51553","112"
"Q9Y5P6","112"
"O14893","112"
"Q9UMR2","112"
"O95801","112"
"P61201","112"
"Q8IY81","112"
"O43502","112"
"Q96C36","112"
"Q16795","112"
"C567241","112"
"Q13515","112"
"Q8IWU2","113"
"O14734","113"
"Q8NE71","113"
"Q9UEE5","113"
"DB00039","113"
"Q9P2L0","113"
"Q16773","113"
"Q6PML9","113"
"P43490","113"
"DB11454","113"
"Q96K19","113"
"Q9BXS9","113"
"P68402","113"
"Q8NC56","113"
"R-HSA-2029485","113"
"Q9Y237","113"
"Q9HD47","113"
"P22310","113"
"P17947","113"
"DB12341","113"
"Q96RU2","113"
"Q12852","113"
"P52824","113"
"P62380","113"
"Q15173","113"
"Q5JSH3","113"
"P19099","113"
"Q86VM9","113"
"Q91ZU6","113"
"Q9NXL9","113"
"P29122","113"
"P61916","113"
"O75807","113"
"Q8N9I9","113"
"P28161","113"
"Q13825","113"
"Q8IZY2","113"
"Q9NP74","113"
"Q9NWQ9","113"
"Q7Z5V6","113"
"P0C870","113"
"Q9HCG8","113"
"P49961","113"
"P35436","113"
"Q8WWM7","113"
"DB06793","113"
"Q9BRL6","113"
"Q9NXH9","113"
"Q86W56","113"
"Q03393","113"
"Q6IQ55","113"
"Q9H3H1","113"
"P51956","113"
"DB13729","113"
"Q9H461","113"
"P15428","113"
"P19971","113"
"Q13011","113"
"Q96EE3","113"
"P31350","113"
"R-RNO-8951664","113"
"O75096","113"
"Q8IVM0","113"
"Q8NEA9","113"
"Q16586","113"
"O75593","113"
"DB09055","113"
"Q9BQC3","113"
"Q9H0K1","113"
"Q7Z403","113"
"Q6ZUT9","113"
"O95163","113"
"O43151","113"
"Q86VI4","113"
"Q14525","113"
"Q9Y6M9","113"
"P08487","113"
"Q9BPX3","113"
"O43557","113"
"P26640","113"
"O94788","113"
"P62249","113"
"P46098","113"
"P48634","113"
"Q9H0S4","113"
"Q96QP1","113"
"R-HSA-141444","113"
"Q96MX0","113"
"Q9BZF1","113"
"P56385","113"
"R-HSA-72764","113"
"P16157","113"
"DB09501","113"
"Q9P0K8","113"
"Q9H2M9","113"
"Q8IWV7","113"
"Q6X4W1","113"
"Q86UK5","113"
"Q15772","113"
"Q9Y6W6","113"
"Q13243","113"
"Q9UDR5","113"
"Q9NPG3","113"
"Q6P5S7","113"
"P14316","113"
"Q8N4C6","113"
"P49116","113"
"P15822","113"
"O15066","113"
"D020964","113"
"Q9UIH9","113"
"P32929","113"
"O60869","113"
"Q9H040","113"
"O75503","113"
"Q9BVX2","113"
"Q9GZZ1","113"
"P09110","113"
"Q8TCT9","113"
"Q9H6Z9","113"
"DB04106","113"
"Q5SSJ5","113"
"P63142","113"
"O95859","113"
"Q16706","113"
"P98158","113"
"O14879","113"
"Q2MKA7","113"
"Q8IUR5","113"
"Q7LBR1","113"
"P43487","113"
"P05388","113"
"P62888","113"
"Q96IV0","113"
"P30837","113"
"O15182","113"
"Q2KHR2","113"
"R-HSA-4086398","113"
"O43586","114"
"O95433","114"
"Q96DE0","114"
"Q9UKK3","114"
"Q9BTX3","114"
"Q96Q83","114"
"Q6N043","114"
"O14522","114"
"P26439","114"
"P00414","114"
"O94761","114"
"P60468","114"
"Q12841","114"
"Q9BRT8","114"
"Q9Y6X1","114"
"Q8NER5","114"
"Q8WTR7","114"
"Q9Y2W6","114"
"Q8NFC6","114"
"R-HSA-1474228","114"
"Q9UKM7","114"
"Q9UP83","114"
"P05156","114"
"Q05329","114"
"Q9BUY5","114"
"P15586","114"
"P22147","114"
"Q14978","114"
"O70436","114"
"Q7Z4W1","114"
"Q9NXE8","114"
"D017624","114"
"Q86UD5","114"
"Q8WXD5","114"
"O15541","114"
"Q9HCN3","114"
"P46663","114"
"O75947","114"
"Q8NDX2","114"
"O43309","114"
"O60462","114"
"Q96FA3","114"
"Q58A45","114"
"Q92859","114"
"P04066","114"
"Q8IVB4","114"
"P48200","114"
"Q96QD9","114"
"P24844","114"
"P29144","114"
"Q9UJJ9","114"
"Q9NZQ7","114"
"O94880","114"
"P60711","114"
"Q8TEB7","114"
"Q9NUY8","114"
"Q99PJ1","114"
"Q9P202","114"
"O43541","114"
"O75509","114"
"DB12037","114"
"Q9BRZ2","114"
"D016055","114"
"Q8NBW4","114"
"Q8N5U6","114"
"Q92609","114"
"Q9HAU0","114"
"Q96GQ5","114"
"Q9BX59","114"
"P08413","114"
"Q9NZ63","114"
"O94806","114"
"Q9UHH9","114"
"P98177","114"
"Q9BZH6","114"
"Q64373","114"
"Q9Y239","114"
"Q9GZS1","114"
"Q3SYF9","114"
"Q8NF64","114"
"Q6GPH4","114"
"P01350","114"
"P23242","114"
"Q9BY77","114"
"Q8WXW3","114"
"Q6P3S1","114"
"Q16698","114"
"DB13533","114"
"Q92908","114"
"P08753","114"
"Q96B36","114"
"Q9UNA0","114"
"Q9UFF9","114"
"Q96JN0","114"
"P49247","114"
"Q9BV79","114"
"Q6NS38","114"
"Q9UJT1","114"
"Q9Y2U5","114"
"Q9NV70","114"
"P54136","114"
"Q8IX03","114"
"Q08380","114"
"Q6ICB0","114"
"Q13753","114"
"Q9NVH6","114"
"P38182","114"
"Q9P2A4","114"
"P46092","114"
"P05108","114"
"Q9Y376","114"
"Q13045","114"
"P29351","114"
"Q9BQG2","114"
"Q12851","114"
"Q6UB35","114"
"P49759","114"
"O75487","114"
"Q9BQ70","114"
"Q08334","114"
"Q6Y7W6","114"
"P22061","114"
"P0DP27","114"
"P50876","114"
"Q96RF0","114"
"Q96QC0","114"
"O14494","114"
"Q9UIW2","114"
"P32241","114"
"O75815","114"
"O43615","114"
"P50135","114"
"P54762","115"
"Q86B87","115"
"DB14752","115"
"P62806","115"
"DB09060","115"
"Q8TF76","115"
"Q9Y2H1","115"
"Q12893","115"
"Q96JP5","115"
"Q9Y3P9","115"
"P19021","115"
"P28827","115"
"Q03145","115"
"P46926","115"
"P45378","115"
"P08582","115"
"Q9UBW8","115"
"O60879","115"
"P49753","115"
"DB00259","115"
"Q9H270","115"
"P54763","115"
"O43505","115"
"Q9UL40","115"
"Q9NRW3","115"
"O75175","115"
"P82932","115"
"Q9P286","115"
"P54764","115"
"Q13126","115"
"Q8IVQ6","115"
"P10301","115"
"Q12965","115"
"P45481","115"
"Q16658","115"
"Q969F8","115"
"O88508","115"
"Q96RK4","115"
"Q9NQZ6","115"
"Q9HAR2","115"
"P11440","115"
"Q9WVS6","115"
"P20290","115"
"Q09470","115"
"O00148","115"
"P58753","115"
"DB07447","115"
"Q9BVV6","115"
"Q9NRM7","115"
"Q8IWT1","115"
"O95551","115"
"Q58EX7","115"
"Q9UII2","115"
"P51688","115"
"Q5BKZ1","115"
"Q96GX9","115"
"Q01974","115"
"DB01569","115"
"Q8IYI8","115"
"Q6P531","115"
"O14836","115"
"Q7Z7C8","115"
"Q6PIW4","115"
"R-HSA-2559582","115"
"Q86XR7","115"
"P20711","115"
"Q8INB9","115"
"Q38SD2","115"
"Q96KR1","115"
"D013923","115"
"Q9Y2Y1","115"
"O95231","115"
"Q969V6","115"
"R-HSA-9692916","115"
"Q8IWA4","115"
"O00763","115"
"Q9NR56","115"
"Q86WB0","115"
"Q13021","115"
"Q9H078","115"
"D000075222","115"
"Q13642","115"
"Q9HCM3","115"
"P56693","115"
"P40425","115"
"P84090","115"
"O35245","115"
"Q13107","115"
"Q9Y2Z9","115"
"O43290","115"
"Q96GM1","115"
"O75380","115"
"Q9P2Y5","115"
"Q8TF40","115"
"P49589","115"
"P70478","115"
"P51965","115"
"Q9UHQ9","115"
"Q9NX09","115"
"P08294","115"
"O14944","115"
"Q9NX24","115"
"Q10981","115"
"Q96G97","115"
"P39656","115"
"P08133","115"
"Q9C0C2","115"
"Q9BTV4","115"
"Q8TDI8","115"
"Q8IXI1","115"
"Q8IYW5","115"
"P06240","115"
"P63220","115"
"Q7Z494","115"
"Q96AY2","115"
"P19623","115"
"D004211","115"
"P29965","115"
"P26447","115"
"P02741","115"
"Q92506","115"
"P18507","115"
"Q12981","116"
"Q9UL33","116"
"Q14061","116"
"Q5VSL9","116"
"P24666","116"
"Q7Z4V5","116"
"P07174","116"
"P62745","116"
"P04632","116"
"Q14764","116"
"P25440","116"
"P33568","116"
"P09172","116"
"Q09666","116"
"Q8N4S9","116"
"Q9H4E5","116"
"Q6IQ49","116"
"Q8TCJ2","116"
"P78364","116"
"P43007","116"
"Q96S15","116"
"DB04786","116"
"O60502","116"
"P32322","116"
"P20333","116"
"Q9Y3B3","116"
"O95278","116"
"Q96TA2","116"
"Q9P1Z0","116"
"P50991","116"
"P62196","116"
"R-HSA-909733","116"
"Q9UMN6","116"
"P98164","116"
"Q9NQW6","116"
"Q07352","116"
"Q9BY43","116"
"D002051","116"
"Q6IE81","116"
"P42766","116"
"P46779","116"
"O75521","116"
"Q8N0Y2","116"
"Q07020","116"
"P31941","116"
"P26378","116"
"O75382","116"
"Q9H0P0","116"
"Q96S66","116"
"Q9Y3B2","116"
"O43432","116"
"Q9NTX7","116"
"O60911","116"
"Q8NCW6","116"
"P36578","116"
"O00451","116"
"Q86YD3","116"
"DB11485","116"
"P21145","116"
"Q13761","116"
"Q9NPB6","116"
"Q15181","116"
"DB10379","116"
"Q15526","116"
"Q96CS7","116"
"Q9BWF2","116"
"P04844","116"
"O75616","116"
"Q6NX45","116"
"P51790","116"
"O14495","116"
"P16401","116"
"Q86T90","116"
"Q9NS73","116"
"Q969P6","116"
"Q8TBC4","116"
"Q8IWV8","116"
"P30050","116"
"O75326","116"
"Q9NQ50","116"
"DB04850","116"
"Q9UGM6","116"
"DB09327","116"
"Q99426","116"
"Q8IV63","116"
"Q60803","116"
"Q8N157","116"
"Q9UNE0","116"
"P43250","116"
"Q13136","116"
"Q99653","116"
"DB09047","116"
"P03905","116"
"Q9Y6B7","116"
"O75072","116"
"Q9UBI4","116"
"P13693","116"
"P53563","116"
"Q01804","116"
"O35526","116"
"Q9H3Z4","116"
"Q9Y2I7","116"
"Q8IYB8","116"
"P82979","116"
"P03968","116"
"Q8TEP8","116"
"Q9Y3B8","116"
"O15372","116"
"P23919","116"
"Q9UJX5","116"
"O14929","116"
"Q16594","116"
"Q8N371","116"
"Q9H5K3","116"
"Q969S0","116"
"Q99988","116"
"O75128","116"
"Q9UJ83","116"
"Q96SD1","116"
"O94874","116"
"O15239","116"
"DB11423","116"
"Q8N137","116"
"Q9BW92","116"
"O75911","116"
"Q969S9","116"
"O60831","116"
"P97784","116"
"P67999","116"
"Q66K74","116"
"Q9P032","116"
"P16930","116"
"Q14517","116"
"O60427","116"
"Q9NWB7","116"
"Q8N0X7","116"
"Q9UBD5","116"
"Q9UJS0","116"
"O14986","116"
"P55196","116"
"Q14202","116"
"Q92994","116"
"Q8NCP5","117"
"O75445","117"
"Q16864","117"
"DB14489","117"
"Q8NG31","117"
"Q00005","117"
"Q68D10","117"
"Q61527","117"
"Q6P0Q8","117"
"Q9BU61","117"
"Q9UQD0","117"
"Q8IZH2","117"
"P07911","117"
"Q3YEC7","117"
"Q9UKS6","117"
"Q9H0C8","117"
"Q9H015","117"
"O75431","117"
"Q9NUW8","117"
"P35749","117"
"O75051","117"
"O95573","117"
"Q9NZL9","117"
"R-SPO-72689","117"
"Q9NY61","117"
"Q6PJG6","117"
"DB15598","117"
"Q9NRG4","117"
"Q9UBV2","117"
"P08247","117"
"P78358","117"
"Q96S94","117"
"Q9Y397","117"
"Q9C0F3","117"
"Q96IZ0","117"
"Q9UIJ7","117"
"Q9NQW7","117"
"O00591","117"
"Q9Y3B7","117"
